Version,Model,source,country,group,DateoA,WoAi,YoAi,WoDi,YoDi,wk2,UCIc,LCIc,nbr,excess,zscore,DOTc,DOTb,DOTz,Pnb,Spring,Automn,nb,nbc,UPIc,LPIc,UPIb2,LCIb,UCIb,UCIe,LCIe,DOTm,DOTzm,CUSUM,FLAG,k,ARL0,h
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,15,2009,2009-15,,,508,-2.944153,-.1076961,,,,661.9442,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),659,659,,,717.407,645.8983,678.3887,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,16,2009,2009-16,,,764,-4.608215,-.170961,,,,655.6082,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),651,651,,,710.3151,641.2319,670.3069,,,651,-.170961,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,17,2009,2009-17,,,683,14.88354,.5563781,,,,649.1165,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),664,664,,,703.1385,636.3024,662.1885,,,664,.5563781,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,18,2009,2009-18,,,660,19.43359,.7337445,,,,642.5664,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),662,662,,,695.9881,631.1321,654.2079,,,662,.7337445,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,19,2009,2009-19,,,583,-27.05371,-1.043922,,,,636.0537,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),609,609,,,688.9669,625.7358,646.5417,,,609,-1.043922,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,20,2009,2009-20,,,676,-2.670471,-.1031905,,,,629.6705,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),627,627,,,682.1689,620.1324,639.3553,,,627,-.1031905,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,21,2009,2009-21,,,555,-23.50439,-.9191192,,,,623.5044,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),600,600,,,675.6785,614.3676,632.7772,,,600,-.9191192,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,22,2009,2009-22,,,658,-23.63739,-.9287667,,,,617.6374,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),594,594,,,669.5701,608.5369,626.874,,,594,-.9287667,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,23,2009,2009-23,,,544,10.85492,.4239351,,,,612.1451,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),623,623,,,663.9086,602.7863,621.6492,,,623,.4239351,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,24,2009,2009-24,,,657,1.903931,.0747018,,,,607.0961,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),609,609,,,658.7498,597.2849,617.0684,,,609,.0747018,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,25,2009,2009-25,,,638,19.44836,.7604241,,,,602.5516,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),622,622,,,654.1412,592.1935,613.0909,,,622,.7604241,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,26,2009,2009-26,,,608,8.434692,.3310097,,,,598.5653,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),607,607,,,650.1229,587.6474,609.6861,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,27,2009,2009-27,,,621,31.81732,1.241048,,,,595.1827,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),627,627,,,646.728,583.7523,606.8369,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,28,2009,2009-28,,,629,-39.44171,-1.569905,,,,592.4417,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),553,553,,,643.9835,580.5881,604.5374,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,29,2009,2009-29,,,556,66.62775,2.575309,,,,590.3723,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),657,657,,,641.9105,578.2126,602.7876,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,30,2009,2009-30,,,623,23.00366,.899775,,,,588.9963,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),612,612,,,640.5247,576.6655,601.5908,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,31,2009,2009-31,,,606,14.67181,.5754266,,,,588.3282,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),603,603,,,639.8369,575.9704,600.9512,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,32,2009,2009-32,,,591,9.625732,.3782707,,,,588.3743,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),598,598,,,639.8527,576.1363,600.8722,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,33,2009,2009-33,,,577,-12.13324,-.4801083,,,,589.1332,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),577,577,,,640.573,577.1583,601.3567,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,34,2009,2009-34,,,619,3.404053,.1342079,,,,590.5959,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),594,594,,,641.9934,579.0165,602.407,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,35,2009,2009-35,,,608,-30.74548,-1.224915,,,,592.7455,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),562,562,,,644.1044,581.6752,604.0264,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,36,2009,2009-36,,,558,-20.55725,-.81691,,,,595.5573,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),575,575,,,646.8912,585.0801,606.222,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,37,2009,2009-37,,,591,20.00146,.785812,,,,598.9985,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),619,619,,,650.3325,589.1536,609.008,,,619,.785812,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,38,2009,2009-38,,,561,-40.02899,-1.598041,,,,603.029,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),563,563,,,654.4009,593.7903,612.4114,,,563,-1.598041,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,39,2009,2009-39,,,601,-10.6004,-.4188828,,,,607.6004,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),597,597,,,659.0618,598.8533,616.4753,,,597,-.4188828,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,40,2009,2009-40,,,614,2.343384,.0919889,,,,612.6566,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),615,615,,,664.2723,604.178,621.2542,,,615,.0919889,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,41,2009,2009-41,,,608,-11.13416,-.4366888,,,,618.1342,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),607,607,,,669.981,609.5954,626.7925,,,607,-.4366888,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,42,2009,2009-42,,,588,-37.96216,-1.490683,,,,623.9622,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),586,586,,,676.1268,614.9698,633.086,,,586,-1.490683,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,43,2009,2009-43,,,629,9.93689,.3821476,,,,630.0631,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),640,640,,,682.6382,620.2264,640.0558,,,640,.3821476,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,44,2009,2009-44,,,660,31.64661,1.198812,,,,636.3534,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),668,668,,,689.4337,625.3413,647.5594,,,668,1.198812,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,45,2009,2009-45,,,643,-14.74396,-.5589868,,,,642.744,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),628,628,,,696.4208,630.3102,655.423,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,46,2009,2009-46,,,622,-3.141785,-.117272,,,,649.1418,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),646,646,,,703.4979,635.1248,663.4682,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,47,2009,2009-47,,,643,39.54919,1.440855,,,,655.4508,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),695,695,,,710.5544,639.7639,671.5224,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,48,2009,2009-48,,,667,-17.57361,-.6402624,,,,661.5736,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),644,644,,,717.4736,644.1942,679.4219,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,49,2009,2009-49,,,659,-4.413086,-.1579344,,,,667.4131,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),663,663,,,724.1344,648.3738,687.0114,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,50,2009,2009-50,,,659,-6.874023,-.24267,,,,672.874,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),666,666,,,730.4146,652.2557,694.1441,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,51,2009,2009-51,,,659,-36.86554,-1.293679,,,,677.8655,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),641,641,,,736.1944,655.7914,700.6827,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,52,2009,2009-52,,,468,2.697632,.0925833,,,,682.3024,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),685,685,,,741.3595,658.9328,706.5007,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,53,2009,2009-53,,,641,7.892517,.2676518,,,,686.1075,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),694,694,,,745.8048,661.6354,711.4847,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,1,2010,2010-01,,,896,66.78656,2.214626,,,,689.2134,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),756,756,,,749.4378,663.8588,715.5365,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,2,2010,2010-02,,,771,38.43561,1.27461,,,,691.5644,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),730,730,,,752.1815,665.569,718.5751,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,3,2010,2010-03,,,732,29.88257,.989032,,,,693.1174,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),723,723,,,753.9768,666.739,720.5395,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,4,2010,2010-04,,,704,6.156494,.2046331,,,,693.8435,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),700,700,,,754.7849,667.3498,721.389,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,5,2010,2010-05,,,705,8.271423,.2751568,,,,693.7286,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),702,702,,,754.5881,667.3911,721.1055,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,6,2010,2010-06,,,687,35.22626,1.169038,,,,692.7737,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),728,728,,,753.3909,666.8611,719.6933,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,7,2010,2010-07,,,710,37.00482,1.235477,,,,690.9952,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),728,728,,,751.2191,665.7672,717.1792,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,8,2010,2010-08,,,732,52.57599,1.764333,,,,688.424,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),741,741,,,748.1199,664.1252,713.6119,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,9,2010,2010-09,,,780,91.89496,3.089271,,,,685.105,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),777,777,,,744.1591,661.959,709.0604,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,10,2010,2010-10,,,755,45.90405,1.578655,,,,681.0959,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),727,727,,,739.4196,659.2999,703.6125,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,11,2010,2010-11,,,685,-6.465576,-.228239,,,,676.4656,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),670,670,,,733.9985,656.1849,697.373,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,12,2010,2010-12,,,709,10.70776,.381811,,,,671.2922,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),682,682,,,728.0034,652.6557,690.4609,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,13,2010,2010-13,,,481,-20.66193,-.753459,,,,665.6619,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),645,645,,,721.5494,648.7564,683.0079,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,14,2010,2010-14,,,803,14.3335,.5255668,,,,659.6665,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),674,674,,,714.7554,644.5312,675.1572,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,15,2010,2010-15,,,680,22.59875,.8382512,,,,653.4012,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),676,676,,,707.7405,640.0201,667.0621,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,16,2010,2010-16,,,695,-5.96344,-.2256276,,,,646.9634,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),641,641,,,700.6215,635.2554,658.8873,,,641,-.2256276,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,17,2010,2010-17,,,590,14.54968,.5537533,,,,640.4503,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),655,655,,,693.5096,630.2552,650.8104,,,655,.5537533,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,18,2010,2010-18,,,683,1.042664,.0402071,,,,633.9573,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),635,635,,,686.5083,625.0203,643.0221,,,635,.0402071,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,19,2010,2010-19,,,558,5.422974,.2105461,,,,627.577,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),633,633,,,679.713,619.5411,635.7171,,,633,.2105461,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,20,2010,2010-20,,,713,13.6026,.5302922,,,,621.3974,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),635,635,,,673.2089,613.827,629.0612,,,635,.5302922,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,21,2010,2010-21,,,624,-22.5011,-.8900263,,,,615.5011,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),593,593,,,667.0717,607.9533,623.1426,,,593,-.8900263,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,22,2010,2010-22,,,582,-31.9646,-1.272043,,,,609.9646,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),578,578,,,661.3674,602.079,617.9534,,,578,-1.272043,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,23,2010,2010-23,,,588,-14.85736,-.5897168,,,,604.8574,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),590,590,,,656.153,596.4052,613.4293,,,590,-.5897168,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,24,2010,2010-24,,,612,-8.241638,-.3269393,,,,600.2416,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),592,592,,,651.4772,591.1206,609.5034,,,592,-.3269393,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,25,2010,2010-25,,,603,25.82782,1.015589,,,,596.1722,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),622,622,,,647.381,586.3765,606.1315,,,622,1.015589,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,26,2010,2010-26,,,642,101.3042,3.906248,,,,592.6958,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),694,694,,,643.8985,582.2857,603.292,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,27,2010,2010-27,,,656,25.1485,.9891853,,,,589.8515,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),615,615,,,641.0574,578.9307,600.9783,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,28,2010,2010-28,,,620,23.32947,.9180568,,,,587.6705,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),611,611,,,638.8799,576.3702,599.1924,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,29,2010,2010-29,,,599,34.82379,1.366164,,,,586.1762,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),621,621,,,637.3827,574.6444,597.9395,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,30,2010,2010-30,,,602,3.615967,.1431315,,,,585.384,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),589,589,,,636.5772,573.7778,597.225,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,31,2010,2010-31,,,587,33.69812,1.323394,,,,585.3019,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),619,619,,,636.4701,573.7813,597.0538,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,32,2010,2010-32,,,660,49.07031,1.920374,,,,585.9297,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),635,635,,,637.0629,574.6517,597.429,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,33,2010,2010-33,,,614,26.74011,1.05366,,,,587.2599,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),614,614,,,638.3525,576.3729,598.3525,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,34,2010,2010-34,,,603,29.72296,1.171105,,,,589.277,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),619,619,,,640.3303,578.9131,599.8265,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,35,2010,2010-35,,,619,14.04199,.5559435,,,,591.958,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),606,606,,,642.9825,582.223,601.8558,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,36,2010,2010-36,,,589,-1.271667,-.0505659,,,,595.2717,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),594,594,,,646.2893,586.2305,604.4523,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,37,2010,2010-37,,,627,12.82068,.5074958,,,,599.1793,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),612,612,,,650.2247,590.8343,607.6422,,,612,.5074958,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,38,2010,2010-38,,,595,23.36566,.9208612,,,,603.6343,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),627,627,,,654.7556,595.8954,611.4738,,,627,.9208612,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,39,2010,2010-39,,,608,-32.58228,-1.300519,,,,608.5823,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),576,576,,,659.8408,601.235,616.0193,,,576,-1.300519,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,40,2010,2010-40,,,605,.0386963,.0015242,,,,613.9613,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),614,614,,,665.431,606.6564,621.3541,,,614,.0015242,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,41,2010,2010-41,,,594,-17.70227,-.6966002,,,,619.7023,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),602,602,,,671.4673,611.999,627.5025,,,602,-.6966002,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,42,2010,2010-42,,,641,45.27087,1.739144,,,,625.7291,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),671,671,,,677.8807,617.1853,634.3912,,,671,1.739144,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,43,2010,2010-43,,,643,13.04034,.5005418,,,,631.9597,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),645,645,,,684.5918,622.2096,641.8625,,,645,.5005418,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,44,2010,2010-44,,,637,-5.306274,-.2024572,,,,638.3063,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),633,633,,,691.5109,627.0878,649.7254,,,633,-.2024572,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,45,2010,2010-45,,,635,-23.67706,-.8966987,,,,644.6771,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),621,621,,,698.5386,631.8243,657.7913,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,46,2010,2010-46,,,636,-24.97681,-.9336148,,,,650.9768,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),626,626,,,705.5663,636.4036,665.8837,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,47,2010,2010-47,,,623,19.89124,.7247162,,,,657.1088,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),677,677,,,712.4792,640.7941,673.8388,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,48,2010,2010-48,,,635,14.02386,.5043607,,,,662.9761,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),677,677,,,719.1573,644.9536,681.5023,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,49,2010,2010-49,,,693,48.51624,1.705865,,,,668.4838,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),717,717,,,725.4794,648.8342,688.7285,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,50,2010,2010-50,,,767,39.45978,1.37164,,,,673.5402,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),713,713,,,731.3254,652.3859,695.3805,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,51,2010,2010-51,,,606,78.94037,2.685251,,,,678.0596,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),757,757,,,736.5806,655.5598,701.3318,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,52,2010,2010-52,,,698,31.03638,1.055879,,,,681.9636,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),713,713,,,741.1386,658.3091,706.468,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,1,2011,2011-01,,,872,112.8167,3.733581,,,,685.1833,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),798,798,,,744.9048,660.5926,710.6895,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,2,2011,2011-02,,,776,4.338928,.1461981,,,,687.6611,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),692,692,,,747.7998,662.3743,713.9132,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,3,2011,2011-03,,,651,2.648438,.0888763,,,,689.3516,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),692,692,,,749.7614,663.6255,716.075,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,4,2011,2011-04,,,696,19.77655,.659717,,,,690.2234,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),710,710,,,750.7471,664.3256,717.1309,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,5,2011,2011-05,,,725,-29.26007,-.9885324,,,,690.2601,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),661,661,,,750.7358,664.4623,717.0594,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,6,2011,2011-06,,,657,-.4597778,-.0154766,,,,689.4598,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),689,689,,,749.7277,664.0325,715.8607,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,75P,31dec2013,1,2014,7,2011,2011-07,,,653,19.164,.6458668,,,,687.836,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),707,707,,,747.7449,663.0415,713.5577,,,,,0,,.25,20,1.449226
